id,Robot Name,Robot Type,Map Name,Error Code,Title,Description,status,Assigned User,note,Time Stamp,Resolution Time,Resolution Time (s),Unique ID
380289,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:16:49 +07:00,00h 00m 02s,2,b1d4e621-fb56-49ea-b1ec-984510118a3f
380288,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES5-5.1,AMR not on path,,RESOLVED,,,2026-08-04 21:16:33 +07:00,00h 00m 24s,24,2ca397bb-9694-4f6c-af12-ead158076b38
380287,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES6-6.34,Marker Not Found,,RESOLVED,,,2026-08-04 21:16:19 +07:00,00h 00m 29s,29,efac4149-4f37-4eab-82dd-275da6cfa724
380286,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 21:16:18 +07:00,00h 00m 00s,0,b9ff2d2d-cb9e-445c-ae03-a19a58294c63
380285,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_3', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'c0d4600f-1cf2-4b10-8c18-073ab9f00285', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_3/remove_error'}, {'key': 'data', 'value': {'error_id': 'ef9202bd-caba-4d18-982a-2d51aea9d493'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 21:16:17 +07:00,00h 00m 00s,0,
380284,TCF_BOX_2,MAG_FORKLIFT,TCF_BOX,EFMS2-1.1,Task stuck in assigned state,,RESOLVED,,Task 27541 has been stuck in assigned state,2026-08-04 21:16:17 +07:00,00h 02m 32s,152,fa3c1a0b-65e0-4a96-8d99-b4face42a57a
380283,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_3', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'ab2c9a2b-575c-4584-93b3-67fa4c3df0c0', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_3/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 21:16:12 +07:00,00h 00m 04s,4,
380282,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 21:16:07 +07:00,00h 00m 10s,10,ef9202bd-caba-4d18-982a-2d51aea9d493
380281,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:16:06 +07:00,00h 00m 11s,11,4b6ef40c-13ea-4835-b54c-8cd933a36bc7
380280,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ESFL1-2.13,Software has crashed : VDA Client,,RESOLVED,,,2026-08-04 21:12:28 +07:00,00h 00m 14s,14,c52e4095-3e6b-4f2b-aa96-83d84e53ae6c
380279,TCF_BOX_1,MAG_FORKLIFT,TCF_BOX,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:12:26 +07:00,00h 45m 01s,2701,82b116d7-da0b-457f-be27-15b775d1d92c
380278,TCF_BOX_1,MAG_FORKLIFT,TCF_BOX,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:11:56 +07:00,00h 00m 30s,30,b5f8c197-5d93-4d7f-82d8-443d8ebc0726
380276,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:10:47 +07:00,00h 00m 25s,25,70e70d1a-8283-43b8-bbe4-02046296f590
380275,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:10:45 +07:00,00h 00m 02s,2,a7b52c2b-7386-421e-a729-436e5b8a4192
380274,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:10:03 +07:00,00h 00m 37s,37,7d8ca6ab-1afc-4960-a106-a74ee4137c99
380273,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:10:01 +07:00,00h 00m 02s,2,12ff9969-e682-4f71-b2c2-88f817c333b2
380272,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:09:51 +07:00,00h 00m 26s,26,b9b96a46-a916-4595-a1da-0cabfb334d8e
380271,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:09:50 +07:00,00h 00m 01s,1,d07a61ba-252d-4855-8e57-4d0cc592ead4
380270,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:09:08 +07:00,00h 00m 10s,10,14077f77-37f4-43e7-80cc-a86ff210d9ee
380269,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:09:07 +07:00,00h 00m 00s,0,302d3953-231e-406f-b029-d149e9bfa158
380268,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_1', 'actions': [{'actionType': 'customInstantAction', 'actionId': '22db76e4-1607-4509-bc77-104968044b74', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_1/remove_error'}, {'key': 'data', 'value': {'error_id': 'cc6a0627-4d89-44b2-a276-d7a60874d501'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 21:08:18 +07:00,00h 00m 00s,0,
380267,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.11,Steering lock detected,,RESOLVED,,,2026-08-04 21:08:13 +07:00,00h 00m 05s,5,cc6a0627-4d89-44b2-a276-d7a60874d501
380266,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:08:12 +07:00,00h 00m 05s,5,517408ca-dee9-4d8b-b2b6-f9c9ed3d6241
380265,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_1', 'actions': [{'actionType': 'customInstantAction', 'actionId': 'd118b506-c326-4124-bcf1-6357d2a35e38', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_1/remove_error'}, {'key': 'data', 'value': {'error_id': '333c5829-51e6-4be7-86d8-d07e931a14b7'}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 21:08:12 +07:00,00h 00m 00s,0,
380264,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,FMS1-1.1,SERVICE CALL RESPONSE,,RESOLVED,,"Service call failed with data: {'serialNumber': 'TCF_EDU_1', 'actions': [{'actionType': 'customInstantAction', 'actionId': '57404243-6c74-4143-8ad1-5937443bc3af', 'actionDescription': 'service_call', 'blockingType': 'HARD', 'actionParameters': [{'key': 'service', 'value': '/TCF_EDU_1/tms_retry'}, {'key': 'data', 'value': {}}, {'key': 'require_response', 'value': True}]}]}",2026-08-04 21:08:07 +07:00,00h 00m 04s,4,
380263,TCF_EDU_1,MAG_FORKLIFT,TCF_EDU,EH2-2.4,E-Stop not released properly. Press Resume button.,,RESOLVED,,,2026-08-04 21:08:02 +07:00,00h 00m 10s,10,333c5829-51e6-4be7-86d8-d07e931a14b7
380262,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:08:01 +07:00,00h 00m 10s,10,1632c8d0-40ef-4db9-a92f-6871df01dbcd
380261,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:07:58 +07:00,00h 00m 01s,1,e2bc54b5-cd77-4903-867c-39bede15e3c8
380260,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:07:46 +07:00,00h 00m 01s,1,bdeac1a1-b53e-43ad-949b-54d52bb48ca2
380259,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:07:33 +07:00,00h 00m 01s,1,1763cfe3-fd79-47c9-a90b-8b85eea4997f
380258,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:07:29 +07:00,00h 00m 02s,2,fa26effe-e60b-4d1e-a21e-07ee7980b6c8
380257,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:07:17 +07:00,00h 00m 01s,1,a679af27-abab-4562-a04d-233740574b85
380256,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:57 +07:00,00h 00m 01s,1,f99db754-f7b7-4158-a3ad-cddd868e15d8
380255,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:55 +07:00,00h 00m 00s,0,52f1d605-5a14-4166-a61c-aca71ef350c6
380254,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:53 +07:00,00h 00m 01s,1,92955d82-7ba5-4f2c-8014-55649a2c1c06
380253,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:46 +07:00,00h 00m 00s,0,509f5cac-c62d-46db-850b-001e5994592b
380252,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:30 +07:00,00h 00m 00s,0,187a4f2c-9332-4c8e-8807-73dcbc3d0a19
380251,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:06:28 +07:00,00h 00m 01s,1,abe95f3e-3c89-4111-866e-74afc3efcbe9
380250,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:26 +07:00,00h 00m 01s,1,bb130dca-2a2b-4372-bfa9-c2be7b49b710
380249,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:06:20 +07:00,00h 00m 08s,8,431dedf5-7893-4e79-b98c-8f36a965a7d1
380248,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:14 +07:00,00h 00m 02s,2,68ff999a-8d62-4486-82e6-0f7802db1cf5
380247,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:06:08 +07:00,00h 00m 09s,9,5f7d5f9c-97c7-4475-99b3-b9975df32903
380246,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:06 +07:00,00h 00m 01s,1,9c911a41-c208-42a7-aa6d-846dbd4dc1b3
380245,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:06:05 +07:00,00h 00m 00s,0,4486f4a5-3eff-4ab2-b8ac-894a50461cc4
380244,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:06:03 +07:00,00h 00m 01s,1,b89f0126-5b97-4161-b6b6-69c8a4e74d71
380243,TCF_EDU_2,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:06:03 +07:00,00h 00m 02s,2,84a9a1c0-1c27-4c50-acc4-7626321b8681
380242,TCF_EDU_3,MAG_FORKLIFT,TCF_EDU,EH6-6.1,Low Localization Score,Please try to set the correct pose of robot,RESOLVED,,,2026-08-04 21:05:41 +07:00,00h 00m 01s,1,46036f13-370b-4561-bd46-94fca5bf3d9b
380241,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:05:41 +07:00,00h 00m 01s,1,ef13ec8b-27cd-4dc3-bdff-512ca55b5707
380240,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:05:40 +07:00,00h 00m 00s,0,1dab0999-8574-4c0e-bf6a-362092068fff
380239,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:05:34 +07:00,00h 00m 01s,1,c7d1a463-b1c4-4990-bba9-e12868ecca18
380238,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:05:32 +07:00,00h 00m 01s,1,730e1146-6b84-4c3d-97a3-433880d0d12e
380237,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:05:26 +07:00,00h 00m 00s,0,680d7307-eeea-43a4-8fef-58ba3a916298
380236,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,ES4-4.5,Protective field breach,Protective field breach,RESOLVED,,,2026-08-04 21:05:24 +07:00,00h 00m 02s,2,4e8056b7-aefe-466a-aa82-abf55480845d
380235,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EHFL4-1.49,Drive Motor Fault - Main Driver Fault,"""Set: Main Contactor driver is either open or shorted. This fault can be set only when Main Enable = On.Clear: Restore/repair any external wiring or device coil to the correct state",RESOLVED,,,2026-08-04 21:05:15 +07:00,00h 00m 00s,0,72a0e3b2-abdf-4258-9ab2-c73e16cf9223
380234,TCF_EDU_4,MAG_FORKLIFT,TCF_EDU,EH4-4.8,Brake Engaged,,RESOLVED,,,2026-08-04 21:05:09 +07:00,00h 00m 06s,6,99f280c3-e813-498e-89aa-3945d8127eb5
